cve_ent,municipality,pct_pop_obesity,pct_pop_hypertension,pct_pop_diabetes
14079,Gómez Farías,30.301504698869042,16.440342822748157,8.37543101262079
14080,San Sebastián del Oeste,37.41030366341009,19.41408807337677,8.885616155851904
14081,Santa María de los Ángeles,21.90824816980464,22.595649485539663,8.46297176616489
14082,Sayula,32.245186344419245,16.110533634901664,8.147415250423508
14083,Tala,30.322525244589837,11.715421770022473,8.491755899552851
14084,Talpa de Allende,33.89942997161728,17.70202137891513,8.29820065523738
14085,Tamazula de Gordiano,31.874952738385502,18.35441108962901,9.668159371378666
14086,Tapalpa,30.53660975254171,13.99409983872552,7.010709037705731
14087,Tecalitlán,31.129776935264715,18.67239733956055,8.984840566424024
14088,Tecolotlán,35.86609646097224,18.14289797632484,8.793368522399916
14089,Techaluta de Montenegro,29.9918571075445,18.710039451495852,7.786069574410568
14090,Tenamaxtlán,31.73255866131719,18.805425250315363,8.256347668027482
14091,Teocaltiche,26.329193864426177,17.280462701356157,8.22147433569379
14092,Teocuitatlán de Corona,32.79187620719826,18.470286486593174,10.748199472805158
14093,Tepatitlán de Morelos,35.320519428347616,14.788301277969191,7.751916801015188
14094,Tequila,35.40938181241186,14.872768704456762,6.3638653920090125
14095,Teuchitlán,32.53737882632357,18.106247289035785,9.247932507855383
14096,Tizapán el Alto,32.24609635333592,16.259067253019758,8.740529006459841
14097,Tlajomulco de Zúñiga,37.689549985222406,6.633509801061799,6.197966448385368
14098,San Pedro Tlaquepaque,40.94265602847101,12.838415385058163,6.626862344357063
14099,Tolimán,30.52869361249873,17.982071224636744,8.438770801393055
14100,Tomatlán,38.51510232795677,14.051311169549038,7.972136483958559
14101,Tonalá,39.404037043022065,12.531600849127875,6.005855714910458
14102,Tonaya,33.31923020847691,19.64310421678926,8.581816994365393
14103,Tonila,34.33427581157325,17.15385124614972,8.484889348178198
14104,Totatiche,27.88150432268332,22.959375559871095,8.469563387697729
14105,Tototlán,34.192815364526886,16.49312041514266,8.793370109986904
14106,Tuxcacuesco,35.264890627081535,18.92308457155903,8.249790841389196
14107,Tuxcueca,30.888514515646204,17.761920040836813,7.06700556852281
14108,Tuxpan,31.74933785445874,17.064912495168397,7.264245150188663
14109,Unión de San Antonio,29.42896025221983,16.081595485373846,8.250212413855982
14110,Unión de Tula,29.702633566819753,20.016920426855005,9.512782172163899
14111,Valle de Guadalupe,34.76483746293431,17.741270463846075,7.269608858254226
14112,Valle de Juárez,28.491657342381473,18.345210799287504,8.721274346700758
14113,San Gabriel,31.865230491573683,17.77532041762862,8.19875913173225
14114,Villa Corona,34.38225858857224,17.39641819960866,9.11073546438117
14115,Villa Guerrero,29.87551219995269,19.89972311989475,7.334730844167564
14116,Villa Hidalgo,29.79818354977314,15.39306474900117,8.69600840538992
14117,Cañadas de Obregón,29.684829895928154,20.499809302329545,9.098657965478685
14118,Yahualica de González Gallo,29.389462839960284,19.735393006879786,9.724358827899492
14119,Zacoalco de Torres,33.664460047089044,16.914913354219188,8.155806972283846
14120,Zapopan,34.22434011929618,12.99604031959178,6.543023654418292
14121,Zapotiltic,34.061005570837914,17.21827524090624,8.537244704683477
14122,Zapotitlán de Vadillo,29.633872889845165,17.870890130110045,7.438043871528445
14123,Zapotlán del Rey,33.92560529315644,15.738653860904517,8.492583601788182
14124,Zapotlanejo,36.589218530292264,13.067415782557736,7.785027388009657
14125,San Ignacio Cerro Gordo,31.9952750559218,15.922763679039102,7.5476557281911605
15001,Acambay de Ruíz Castañeda,28.42427022279974,18.68337536326407,9.035093305781478
15002,Acolman,38.12203913876716,17.403023222939545,8.25872760854875
15003,Aculco,33.772346422572014,17.658285419764233,9.82684258133946
15004,Almoloya de Alquisiras,28.24199898589164,19.10104555012025,9.23778469040251
15005,Almoloya de Juárez,34.14131703158977,15.691421999951059,8.146841981320124
15006,Almoloya del Río,33.50750692256041,18.44013099248189,11.742646001275588
15007,Amanalco,29.379094538446665,17.646189822851962,8.830806787715254
15008,Amatepec,32.164467452112774,23.066820056799912,10.159160826991132
15009,Amecameca,35.16839664461445,18.039757358782506,11.600601683257535
15010,Apaxco,34.7934275236171,19.31739122834319,9.184497348671819
15011,Atenco,39.90509266114852,16.812719112391665,8.891048721868394
15012,Atizapán,35.542793805347536,15.929242926102832,11.263296601415789
15013,Atizapán de Zaragoza,31.449180115553162,15.34834341468991,8.59089470060813
15014,Atlacomulco,30.415602065632445,18.45428667190884,9.348171508412397
15015,Atlautla,33.29720724903161,16.81246441737963,10.558622031329804
15016,Axapusco,36.10215715817988,18.885941713974482,10.424544497946854
15017,Ayapango,36.072360816859515,17.187538075532363,8.869441656133276
15018,Calimaya,35.47314867827413,18.189971878582863,8.787613985271802
15019,Capulhuac,34.558544512424206,18.42860746645884,9.806660709507781
15020,Coacalco de Berriozábal,40.54509730238651,18.63054176953539,10.65243567627031
15021,Coatepec Harinas,30.250853215576363,16.69251850553536,9.254062176994383
15022,Cocotitlán,35.554524710585596,17.399026706786106,9.641223464156928
15023,Coyotepec,36.256441071948,16.77574829005284,9.425626675438389
15024,Cuautitlán,39.17950557009727,18.248059338106366,9.066170380706192
15025,Chalco,36.1876185588694,15.27585956842511,7.996208647501225
15026,Chapa de Mota,33.556882462574364,17.450089992391195,8.360840828079827
15027,Chapultepec,35.86378896124477,17.639822902197363,8.058194768901876
15028,Chiautla,37.087897609146836,17.93064255510533,10.8710590348428
15029,Chicoloapan,34.567330796277865,10.702408138237995,8.085697234764792
15030,Chiconcuac,36.402141424724604,16.23088228365567,9.978417909396972
15031,Chimalhuacán,36.567082156648674,12.192359438478132,8.89327443221347
15032,Donato Guerra,27.915205015211324,14.91111013464581,7.90997777744364
15033,Ecatepec de Morelos,34.91057936804254,15.57169926812648,10.713336245789941
15034,Ecatzingo,32.90079336742812,15.468748725497989,8.312956456564972
15035,Huehuetoca,37.3709012756001,14.376677590762577,7.75350943382209
15036,Hueypoxtla,37.01868132907825,17.80476751630292,10.43345516633413
15037,Huixquilucan,33.920666071893216,17.671938501772992,8.401432240841691
15038,Isidro Fabela,35.55527514583658,16.513300461304926,8.544929445791384
15039,Ixtapaluca,35.43108833446777,14.8806850730691,8.00830631047254
15040,Ixtapan de la Sal,32.64824924721223,18.103226899634894,9.6802759154389
15041,Ixtapan del Oro,30.093728036201938,16.678414534196683,8.815547486931887
15042,Ixtlahuaca,30.028365746580292,17.862977724380222,9.426387220488653
15043,Xalatlaco,31.790114080381056,16.07333769047002,9.876429368408685
15044,Jaltenco,34.63648102997623,18.282117993168026,9.109809167356685
15045,Jilotepec,34.72568530447664,19.112515733512417,9.73117690230668
15046,Jilotzingo,32.911540161534134,16.636391519177405,8.268486780556527
15047,Jiquipilco,29.567191004262238,15.716929077337694,9.323424216182904
15048,Jocotitlán,29.343896223928567,19.687916612900928,8.87175028137749
15049,Joquicingo,29.532639424114876,17.074161032557438,10.52168777075386
15050,Juchitepec,35.71482406864469,15.786935067166587,9.48215307783944
15051,Lerma,36.16520988977586,17.380298399130215,8.874947525062192
15052,Malinalco,30.828800595799578,18.035644386347357,9.416130791463196
15053,Melchor Ocampo,35.30075749077792,15.5878809177496,8.552346493779783
15054,Metepec,34.83371970835291,19.067371880202874,11.830740896596534
15055,Mexicaltzingo,35.34532112031445,18.1800449674504,9.932859358172706
15056,Morelos,26.138732020960532,18.473414058542136,10.577669446908416
15057,Naucalpan de Juárez,35.45921453375986,13.77894087564459,9.83407297682575
15058,Nezahualcóyotl,32.02636487387721,17.38302125202335,11.089459655885877
15059,Nextlalpan,35.1261380617396,14.396466857855007,7.665204948414266
15060,Nicolás Romero,34.94295444367751,16.59490165712981,8.423394919317403
15061,Nopaltepec,37.238854719112304,19.571476203005698,8.924115403343034
15062,Ocoyoacac,36.21586322988062,18.800510936717732,9.190045658158356
15063,Ocuilan,32.18973940819023,15.259371992174183,9.485564028286126
15064,El Oro,29.30464372029647,18.152498920458516,8.650736041348583
15065,Otumba,38.94598460189489,18.784084141347872,9.95513898138302
15066,Otzoloapan,31.825335041826413,20.263720594839402,8.264905574333792
15067,Otzolotepec,33.96299274738897,16.39967104103756,8.30836717550584
15068,Ozumba,31.558351322658073,17.66994527841809,9.560847671696541
15069,Papalotla,34.239934604359654,19.890543464411387,8.027839128075865
15070,La Paz,36.076122957343586,13.584094474090609,10.471880270937746
15071,Polotitlán,32.99831132488754,19.04366180023165,9.385555864155839
15072,Rayón,34.37671892803795,18.764854681919807,8.463054476502663
15073,San Antonio la Isla,37.77858438489733,17.487735549803066,8.094113022609935
15074,San Felipe del Progreso,24.147491419408322,16.419863333630335,8.115272646760168
15075,San Martín de las Pirámides,37.62546120051543,18.71266359062206,9.457717701242284
15076,San Mateo Atenco,36.06385370979914,17.693582829680697,8.799185094528086
15077,San Simón de Guerrero,28.87013137830678,20.801650924181114,7.236708465694804
15078,Santo Tomás,33.11577761968719,18.3482026089097,9.74543488774231
15079,Soyaniquilpan de Juárez,35.22772260050273,19.21776031945556,9.650814379295516
15080,Sultepec,26.600762149742714,19.790368347118303,9.401906285413718
15081,Tecámac,36.42885220335966,16.400291257228726,7.986268180785368
15082,Tejupilco,31.782645965238515,20.00083831972603,9.492056168558854
15083,Temamatla,36.11537574277654,16.94817409481229,10.17166138550293
15084,Temascalapa,36.63266047492863,17.956712464943685,8.6986319082522
15085,Temascalcingo,27.575901008555988,19.44724618110748,9.592892966130824
15086,Temascaltepec,30.022449435768234,17.430475917864403,8.631184579262698
15087,Temoaya,30.93536347665602,12.969815207043528,9.288942197198798
15088,Tenancingo,29.37061085374888,16.40987684661865,9.605117505958582
15089,Tenango del Aire,36.23031594162832,17.82075247820384,9.813847456622613
15090,Tenango del Valle,32.06249206024245,15.267618377175372,9.564384845239656
15091,Teoloyucan,36.68279746246179,16.625727738832236,8.260300444162766
15092,Teotihuacán,36.24097455351689,19.33770979951982,8.790111724192384
15093,Tepetlaoxtoc,36.718747262649856,17.53597090719395,9.894208532374224
15094,Tepetlixpa,36.74837580894682,17.804526947107465,12.615479235391577
15095,Tepotzotlán,36.218739657490005,17.8940307976017,8.756389138804504
15096,Tequixquiac,37.308263578902626,19.51764973906678,9.006628702247344
15097,Texcaltitlán,29.617999941309193,17.42679772733085,8.102608637162788
15098,Texcalyacac,32.72704014439337,18.38490895080473,8.103606735851077
15099,Texcoco,40.08274319938969,18.57516909031051,13.77216755811743
15100,Tezoyuca,36.99550293626875,29.471415910887302,8.486446251501105
15101,Tianguistenco,30.756778923336448,15.406296837880676,9.359541953898443
15102,Timilpan,29.075980489386822,21.465576152544298,9.199063478893741
15103,Tlalmanalco,34.018039961251645,18.66870293149132,9.355813386816292
15104,Tlalnepantla de Baz,35.226827860232326,15.683522400046998,10.169140169053602
15105,Tlatlaya,31.728363514395184,23.355437180403573,9.960824225838737
15106,Toluca,31.216894829279234,17.93254638383881,9.639889996364158
15107,Tonatico,34.0128625461498,21.98027259144916,11.21851884899408
15108,Tultepec,36.46070530980403,15.984653652697915,8.443688661926162
15109,Tultitlán,39.0087234266556,18.903832415577224,9.199920789458753
15110,Valle de Bravo,35.0573677692957,18.097824959657064,9.930862630950562
15111,Villa de Allende,29.223372366298868,15.416558945690833,8.37813545876515
15112,Villa del Carbón,33.96821295205639,16.28277705010696,8.447765323520654
15113,Villa Guerrero,33.063160240437504,15.974775267056916,8.60540707744619
15114,Villa Victoria,31.620712266851204,14.169839595832016,7.797680419461083
15115,Xonacatlán,38.57767767270821,18.130258219397792,10.796187907817954
15116,Zacazonapan,34.38612181254073,19.40087553947932,7.423073080347448
15117,Zacualpan,27.879345079301665,18.240413278464725,10.110772318915682
15118,Zinacantepec,34.61306545597118,17.24459519900945,8.275758174051033
15119,Zumpahuacán,24.310598862669814,17.236685647594637,8.923841014117924
15120,Zumpango,35.17941688979469,14.910784325473125,7.89067890730539
15121,Cuautitlán Izcalli,36.64702225258926,20.716067603441772,8.730881494645052
15122,Valle de Chalco Solidaridad,39.37187322716666,13.429360658265296,9.166398709100694
15123,Luvianos,32.56129929317526,20.901881077908076,9.25001137177935
15124,San José del Rincón,30.05529478638746,14.55784412256628,8.101248296396312
15125,Tonanitla,35.72707932705537,16.174582304983627,8.267068092234757
16001,Acuitzio,28.89884272357353,18.795967328871964,8.930600333295182
16002,Aguililla,36.19792609125119,19.246874532677644,9.2949954929181
16003,Álvaro Obregón,31.366189196331945,19.460860735916494,10.834649501334027
16004,Angamacutiro,24.954542785302746,21.739608004964047,11.374834048168115
16005,Angangueo,28.335703372224348,17.46262966949979,8.556131954758046
16006,Apatzingán,37.68052146658859,16.66523308706192,10.491491108783935
16007,Aporo,24.594787814193765,17.987883602450868,7.59661826811821
16008,Aquila,28.397020075530026,16.64631463213023,8.040263981233837
16009,Ario,31.02447784974466,19.185528784837945,9.256601068799686
16010,Arteaga,35.148509008178806,20.764362541566285,9.712786543369072
16011,Briseñas,28.417987923466555,18.78916222488404,9.71827387011407
16012,Buenavista,41.54113689641152,15.933554879281651,9.880164700142805
16013,Carácuaro,34.30470583273799,19.607288832581773,9.360162173027062
16014,Coahuayana,38.88310192962987,18.53279583164821,9.889663023220352
16015,Coalcomán de Vázquez Pallares,33.25886425650329,19.525264687952845,9.758472875750366
16016,Coeneo,26.453569397150765,23.310181796324187,13.94640044242787
16017,Contepec,31.156780950347816,19.447996406498135,10.33753655505106
16018,Copándaro,28.920240958834942,20.73508406707227,11.552902492515212
16019,Cotija,28.41405008771457,22.63511478325535,10.935376650409442
16020,Cuitzeo,25.425061674189404,20.218569681532678,12.157832849719442
16021,Charapan,23.5262328529,16.970636665377807,10.648775473508424
16022,Charo,51.70976358085606,18.97790065766418,18.337025361231127
16023,Chavinda,30.1334081090947,20.287830016209067,11.153299498202928
16024,Cherán,27.91784319514607,19.154460786396893,9.01317145245729
16025,Chilchota,25.284126841710915,18.213353541182155,10.250114849440674
16026,Chinicuila,36.23794929172862,19.539851997364984,9.12922083723627
16027,Chucándiro,21.98014063201092,23.520276678859606,12.087451601565789
16028,Churintzio,22.156543734990137,24.427471277433394,11.675737614862966
16029,Churumuco,29.29949650083814,15.772462002701054,8.992253124644725
16030,Ecuandureo,18.856652417843122,23.602351953446483,12.289323905823471
16031,Epitacio Huerta,29.86867102885186,20.219925357863968,9.842318883672121
16032,Erongarícuaro,28.553665892367412,20.880681675584785,10.330146065575565
16033,Gabriel Zamora,37.20638154853123,17.31506985494174,11.216954650461533
16034,Hidalgo,30.379774483380796,18.860570634162205,9.34703027488942
16035,La Huacana,31.259812348685145,18.365682363981367,9.666605075311866
16036,Huandacareo,27.306073484097045,22.11766092486774,13.135733570377543
16037,Huaniqueo,25.72390446428917,23.792316535888666,13.596506182677818
16038,Huetamo,29.950415527428532,19.332604983875243,11.67368958038681
16039,Huiramba,29.824546237850225,17.765217220606704,8.907099196559985
16040,Indaparapeo,29.076394650848098,18.65019139898462,8.925905512454829
16041,Irimbo,27.655538188691644,18.184176199159793,8.478468760649449
16042,Ixtlán,31.57449529354515,19.505671205099393,12.423782156659593
16043,Jacona,31.52956552576479,16.908516079044965,9.950028290559402
16044,Jiménez,31.041244056904095,23.335271978526173,13.903204070240097
16045,Jiquilpan,28.6195871140019,22.69923290432124,11.617367724991372
16046,Juárez,31.777310677750386,19.179000289784167,9.415368332276474
16047,Jungapeo,34.05167495445341,16.8489063863593,8.976825537252774
16048,Lagunillas,29.779429703127846,20.648171136395803,8.60093657627343
16049,Madero,32.65675854553602,17.251992797849415,9.256022517158742
16050,Maravatío,29.615835707863997,19.124382782987148,9.963107661989776
16051,Marcos Castellanos,29.945241695208264,19.05770694764573,9.661286911490306
16052,Lázaro Cárdenas,39.78702689904653,16.80953625175907,9.436070213935196
16053,Morelia,29.588929231670896,20.219295122608845,8.474368363491822
16054,Morelos,20.443788984737694,23.14837823945404,10.742321012697923
16055,Múgica,38.6732709561505,17.98925424120476,11.654525035822159
16056,Nahuatzen,26.35060348939949,17.799602574418124,8.916207718291702
16057,Nocupétaro,32.15180013708563,19.29215965612378,8.70156245467537
16058,Nuevo Parangaricutiro,34.621363553228576,17.323012301426502,9.527909837990608
16059,Nuevo Urecho,38.923090824975844,19.015822358786924,9.691932213649146
16060,Numarán,25.503534471163388,19.944497109320622,10.364269132527255
16061,Ocampo,32.00808023197468,15.46624925835925,7.684300468250407
16062,Pajacuarán,28.630289684528826,18.07221380189113,10.463339793130904
16063,Panindícuaro,26.548566305586164,21.870852675308587,11.927579024914634
16064,Parácuaro,38.448286717142416,15.942292753379856,9.648434894657758
16065,Paracho,26.273537929913388,19.37424229379184,9.265458446997933
16066,Pátzcuaro,27.586193622111345,18.289004405454254,9.739482755975738
16067,Penjamillo,22.73762868306019,22.20403120920597,13.993855608167575
16068,Peribán,36.02146643996388,15.927100314504788,9.211353184199597
16069,La Piedad,30.35065230965325,17.920160760845086,10.524194620231016
16070,Purépero,34.43517763400545,21.692175983767385,12.608990978920028
16071,Puruándiro,27.631877022647238,19.867595448790293,10.852586098346114
16072,Queréndaro,30.27071282432196,19.806084275040387,9.387210005988862
16073,Quiroga,28.083867458701096,19.019013592485923,10.06317244417722
16074,Cojumatlán de Régules,32.33614828143968,18.750975672583014,11.157449856494685
16075,Los Reyes,31.962959948062775,18.499843781527613,10.219724414405789
16076,Sahuayo,33.57077010116119,19.032129083045266,10.89072594193147
16077,San Lucas,31.903779878746953,19.45163490112632,10.918074096075241
16078,Santa Ana Maya,24.162784167190058,22.087357728014695,11.020159057798496
16079,Salvador Escalante,28.135985637457843,15.748652502575217,9.295558096433357
16080,Senguio,28.58294002222277,18.340194616403416,8.210863414196432
16081,Susupuato,30.21609266840609,17.852158414168606,9.517292620340978
16082,Tacámbaro,33.87046315000107,20.0793974753374,8.870653352100833
16083,Tancítaro,33.87199329273688,15.793627128934482,8.53568392636668
16084,Tangamandapio,26.297098469038993,16.300035427609092,9.247975385147608
16085,Tangancícuaro,30.98113273151013,19.51595619339316,11.977751378528042
16086,Tanhuato,31.07574644927543,20.00454765114151,12.070305048990106
16087,Taretan,35.86713463360216,18.888256006786218,9.022336110589926
16088,Tarímbaro,31.130353762367015,16.847047163782246,7.904300465886241
16089,Tepalcatepec,38.54903645099714,17.56700055646373,10.404267652093433
16090,Tingambato,31.191786646464344,17.735304999561787,9.373133602386018
16091,Tingüindín,28.10969293564318,20.749196655285747,8.653355680547802
16092,Tiquicheo de Nicolás Romero,30.922271594953138,19.054621411335297,9.945443832688284
16093,Tlalpujahua,25.175642660703407,17.847152636769327,8.185376838824492
16094,Tlazazalca,28.450963905814593,22.951582878436913,12.38332059586221
16095,Tocumbo,32.822975963072956,20.741978543225372,11.711888624092417
16096,Tumbiscatío,29.63457066060389,18.99540683315163,8.73099547385034
16097,Turicato,29.141559556226955,20.841965022619437,9.617893196108042
16098,Tuxpan,28.97623890063602,17.634298741393604,9.37081658808539
16099,Tuzantla,30.94200207970369,20.026754784125313,10.110347584719165
16100,Tzintzuntzan,28.6636514502769,20.271767697565,10.777595454152936
16101,Tzitzio,32.74455127719988,19.437575384235895,8.537831810431758
16102,Uruapan,35.72662780460864,19.537513948682882,9.50152128972295
16103,Venustiano Carranza,30.838866185992618,18.936198460911356,10.377238952702202
16104,Villamar,29.18803514677305,25.131972750963385,12.581602357430045
16105,Vista Hermosa,33.756746705335175,18.953931913587933,11.574216574714859
16106,Yurécuaro,30.65626160974591,18.27765583481999,10.090590613046013
16107,Zacapu,33.414620354583306,21.814113578662877,11.557509188765636
16108,Zamora,34.25889429725717,19.41312471445758,12.509345602837737
16109,Zináparo,19.548569488015247,24.07767051950636,11.221853486829746
16110,Zinapécuaro,29.623857825834982,19.85222359232532,10.87006343059558
16111,Ziracuaretiro,23.13130415240475,21.394842644607216,9.579148244878443
16112,Zitácuaro,30.396463357686578,17.897969026254188,9.339157446261284
16113,José Sixto Verduzco,26.10106488647138,22.182360136505007,12.097412999784536
17001,Amacuzac,30.307674456144017,17.959764986680188,12.257903122395282
17002,Atlatlahucan,35.63984486972962,16.300097322976423,10.88815917866112
17003,Axochiapan,37.32771309000047,12.009329999963187,13.270695785434027
17004,Ayala,34.404123491170644,17.229564499599725,11.835898772249992
17005,Coatlán del Río,31.009023169011453,19.512799049565704,12.460620303091794
17006,Cuautla,32.797960334742946,16.963324188151354,13.28510042872013
17007,Cuernavaca,33.32451505216158,20.16859205520903,13.905988146688992
17008,Emiliano Zapata,37.55379944811565,17.19052703703341,11.718187261829128
17009,Huitzilac,36.60092139335712,15.757260685651136,10.647231418082422
17010,Jantetelco,33.68572663157125,15.93593858059444,17.965412014839618
17011,Jiutepec,30.77862515126239,19.452749141647963,9.870280899398614
17012,Jojutla,33.05838136645045,17.430438261629558,13.874727872297772
17013,Jonacatepec de Leandro Valle,31.953800288550095,17.628966234927155,13.187180368770445
17014,Mazatepec,29.99458530545701,19.344297648423055,10.960052663795775
17015,Miacatlán,31.48841076608474,16.806633524929804,12.091890312761182
17016,Ocuituco,33.61830591682096,15.051018669943304,12.454272786501122
17017,Puente de Ixtla,35.181386230474246,16.651563502766955,10.999578129838545
17018,Temixco,34.856989219155615,16.561917290438025,12.063149242760838
17019,Tepalcingo,33.93515775841401,16.882558255527407,12.82551187894809
17020,Tepoztlán,33.88343421113918,18.553600960691234,10.58469958869799
17021,Tetecala,34.61866945818369,19.592229063164595,15.147241444098205
17022,Tetela del Volcán,32.330893628114644,14.994741638883598,7.553487757032367
17023,Tlalnepantla,35.823338149137,15.221311246231902,9.740014152688275
17024,Tlaltizapán de Zapata,30.537809821071104,15.853192799601183,11.312727276923281
17025,Tlaquiltenango,33.26631030504811,16.826366408324535,12.554830460355868
17026,Tlayacapan,36.12775909254198,16.664511842975205,10.533596390103504
17027,Totolapan,37.40052632465943,15.09656902756903,10.81607859772313
17028,Xochitepec,51.966853406742565,16.763844040965665,11.23273579164005
17029,Yautepec,33.97225758447901,16.661136725200162,11.07099196591331
17030,Yecapixtla,34.970385130010676,15.270806655616893,10.150908591879654
17031,Zacatepec,35.9226409033521,20.108958283885794,16.461442944141673
17032,Zacualpan de Amilpas,26.996015039709718,17.732009763429275,10.70137391767756
17033,Temoac,30.05414929642628,16.72832996309153,12.089965028974376
18001,Acaponeta,40.593969726011444,21.47666064263704,11.996792467331824
18002,Ahuacatlán,41.447794635669105,23.94452713680537,11.974632299554711
18003,Amatlán de Cañas,42.79184535857627,24.25116395913415,13.35780583813812
18004,Compostela,40.071906698019546,21.717314853755234,10.594938402104253
18005,Huajicori,38.051191945493265,16.284525980458586,8.01168286942214
18006,Ixtlán del Río,35.97705158778638,22.52196299917217,11.445893653198278
18007,Jala,34.06373969521736,20.00854623440045,9.323854006186123
18008,Xalisco,39.94934923116564,20.900195136254325,8.208717127218726
18009,Del Nayar,22.495878063062026,12.281967686662313,7.246432610581192
18010,Rosamorada,50.69228130070817,20.75872252784547,12.752203407213443
18011,Ruíz,41.648645633767615,19.688512670491388,10.940229467898568
18012,San Blas,49.88612409008512,14.8703174937951,11.385852668123547
18013,San Pedro Lagunillas,39.63629941707832,24.856194507404435,11.731263270975054
18014,Santa María del Oro,31.97176651929717,21.692057190246494,10.782756725031245
18015,Santiago Ixcuintla,42.669140235570666,23.046729490076995,12.422821982966113
18016,Tecuala,41.60842899758986,23.39224338043452,12.99745181314678
18017,Tepic,39.54912860071948,19.574052188273175,9.892431623331957
18018,Tuxpan,36.4337996192393,22.570578451491563,12.92349046802146
18019,La Yesca,36.55087623053171,16.71766555770824,9.366245167562905
18020,Bahía de Banderas,43.10043072241192,15.983858186659077,9.019705342945473
19001,Abasolo,45.65467905326626,20.135721016615342,11.209130540412929
19002,Agualeguas,40.69908191426231,26.365898057751856,15.715682935290092
19003,Los Aldamas,45.076088330447696,28.67052524737832,16.241426999181932
19004,Allende,48.727260306241035,19.363882658191045,14.569216200255052
19005,Anáhuac,41.00990638618106,20.731108860073558,12.820109862767545
19006,Apodaca,45.36910493427824,17.455625197877215,10.571002624997192
19007,Aramberri,37.28658379646247,23.628436616169417,13.97673368148705
19008,Bustamante,40.72428006952363,22.58441400832179,12.26065729748438
19009,Cadereyta Jiménez,46.9488786652689,18.222638429518852,13.25565348214218
19010,El Carmen,43.55182504988891,13.480687636056583,8.941578324941073
19011,Cerralvo,45.31348075057442,21.19184580856579,14.792279273286859
19012,Ciénega de Flores,45.95321763708224,17.15094438496555,9.885962362579527
19013,China,43.980538881233464,20.79446724699483,13.426830703539098
19014,Doctor Arroyo,34.321796134681634,23.31215743420745,13.695719311886243
19015,Doctor Coss,43.87472243480122,27.348113310322223,14.668459635610576
19016,Doctor González,45.42059043266527,21.261986742936823,12.629470093068807
19017,Galeana,36.23417121943198,22.464617668911934,13.785374157721712
19018,García,48.28033017878956,13.85198511928718,8.914257339361885
19019,San Pedro Garza García,35.17297212816427,24.078481081713644,10.951472333148992
19020,General Bravo,45.94530449679966,21.891200371607702,13.151882323086589
19021,General Escobedo,42.653005697640765,18.146390307988142,9.77228392666537
19022,General Terán,41.64529606254902,22.969449009376408,15.95732837994916
19023,General Treviño,41.70619438260504,25.321005611300226,15.211454048006832
19024,General Zaragoza,42.67120925116509,21.695167744894295,12.160957615928538
19025,General Zuazua,44.28793258512492,13.810755506684474,9.208797814712803
19026,Guadalupe,44.329132241716515,20.632036445413323,14.30624886894376
19027,Los Herreras,37.57212646195962,27.644981854617004,16.082829732556796
19028,Higueras,42.637217287265315,19.329582227217955,12.514965571407043
19029,Hualahuises,37.918841491608404,22.475005545467912,13.124213872846521
19030,Iturbide,36.95953304152396,21.88544324147698,12.743438807679379
19031,Juárez,44.49232840424701,14.299363965731429,10.097830990049122
19032,Lampazos de Naranjo,43.03978165775831,20.817228752719608,12.958920979410316
19033,Linares,40.89110174223544,36.40972339045313,14.561167762079066
19034,Marín,45.6781143673859,16.053101365684334,11.762038384713163
19035,Melchor Ocampo,44.95987274315591,25.364312926833993,14.470058692417323
19036,Mier y Noriega,31.89508744946348,21.983632618924084,12.471315558457313
19037,Mina,44.45156275833424,18.72497006624993,11.484793430790827
19038,Montemorelos,41.28165567509108,20.902862831454772,14.190766250549085
19039,Monterrey,42.27067053577812,20.817741956501226,16.12199343331616
19040,Parás,39.78720994714469,26.320757999235063,14.528508397822222
19041,Pesquería,44.46663176321766,14.855030970749079,9.09191500750872
19042,Los Ramones,40.58058362165111,26.237977891744492,15.735389948054747
19043,Rayones,37.56536218440342,23.931634107445475,14.119990636942262
19044,Sabinas Hidalgo,38.88562668219103,22.610887331118153,12.764769564788455
19045,Salinas Victoria,45.41625283409204,19.231347172942566,11.199325313510252
19046,San Nicolás de los Garza,41.227230540206705,24.047091751274255,16.023308870120324
19047,Hidalgo,41.7787800466167,18.810682439819367,12.654661852097865
19048,Santa Catarina,36.86478030562563,20.09622648603594,11.608655590723936
19049,Santiago,41.80446812422215,20.02605702753719,12.84865320435309
19050,Vallecillo,48.25509482681077,24.7982421415278,15.075622669848157
19051,Villaldama,36.534923420236936,24.69062148155903,13.486596877081404
20001,Abejones,7.663147702719458,20.408359469298308,7.74585419619423
20002,Acatlán de Pérez Figueroa,34.42739228046107,16.72948610901153,11.348994866352426
20003,Asunción Cacalotepec,16.190885469258422,20.4298141621062,11.00402503085647
20004,Asunción Cuyotepeji,15.305441841390364,22.607186531619245,8.777276608842083
20005,Asunción Ixtaltepec,39.92977494639403,22.619610621203986,13.883379751910134
20006,Asunción Nochixtlán,31.651653568632714,17.717513007351894,11.041440854677038
20007,Asunción Ocotlán,16.68939376902722,22.26035227285909,12.608249383702793
20008,Asunción Tlacolulita,30.3764808273868,24.90643088322271,11.237756762482359
20009,Ayotzintepec,29.866442464242727,16.261149336669646,9.398180892980294
20010,El Barrio de la Soledad,36.68779837388748,21.937015964054165,11.23204313498865
20011,Calihualá,19.41628024549739,20.064564639717823,9.330370444875536
